id,carat,cut,color,clarity,depth,table,price
28412,1.01,1,1,5,60.8,63.0,6250
28413,2.28,2,6,2,61.6,57.0,12755
28414,1.01,1,2,2,63.5,59.0,4759
28415,0.43,3,3,4,61.8,59.0,943
28416,0.31,3,2,5,61.3,59.0,625
28417,0.9,4,4,7,62.4,58.0,4740
28418,0.71,2,5,4,61.8,56.0,2965
28419,1.16,3,2,5,62.7,58.0,7003
28420,1.06,3,3,4,62.0,58.0,7130
28421,0.9,2,2,5,60.5,54.0,4531
28422,0.76,2,4,5,61.4,57.0,3038
28423,0.7,2,2,3,62.1,57.0,2398
28424,0.54,2,2,3,61.0,56.0,1173
28425,0.72,2,1,2,62.3,57.0,2831
28426,0.33,3,3,7,61.5,62.0,901
28427,0.97,4,3,3,59.8,58.0,3960
28428,1.28,4,3,4,59.2,57.0,8895
28429,1.5,4,0,2,63.4,63.0,9895
28430,0.75,4,2,4,60.9,59.0,3220
28431,0.41,4,4,7,62.2,58.0,899
28432,0.33,3,5,2,62.8,58.0,572
28433,0.31,2,0,5,62.1,54.0,942
28434,0.91,3,0,2,62.8,59.0,4476
28435,0.3,3,6,2,62.7,59.0,450
28436,0.41,1,4,5,64.1,57.0,917
28437,0.76,2,5,5,61.3,56.0,2793
28438,0.34,2,0,7,60.1,57.0,918
28439,1.21,4,1,5,61.5,59.0,8886
28440,0.77,3,1,2,61.7,58.0,2988
28441,0.3,4,0,2,62.3,59.0,552
28442,1.5,4,2,2,63.9,58.0,11004
28443,0.31,2,3,7,60.8,56.0,707
28444,1.01,2,1,5,62.5,54.0,7597
28445,1.23,2,2,5,61.9,57.0,9759
28446,0.9,1,3,2,57.7,62.0,3226
28447,0.38,3,5,3,60.0,59.0,641
28448,0.56,3,1,5,61.8,56.0,1915
28449,1.15,2,4,3,62.0,56.0,4870
28450,1.03,3,0,3,60.6,60.0,5076
28451,0.3,2,3,4,62.2,55.0,605
28452,0.7,2,1,4,62.1,56.0,3472
28453,0.91,3,2,3,60.8,59.0,3845
28454,1.0,3,1,4,58.7,62.0,7392
28455,0.59,4,5,2,61.7,55.2,1257
28456,0.71,2,5,2,61.9,55.0,2313
28457,0.55,2,3,7,62.0,56.0,1981
28458,1.45,4,6,2,62.4,57.0,6316
28459,0.56,2,2,4,61.7,56.0,2016
28460,0.27,2,4,7,62.2,56.0,527
28461,0.77,4,2,5,62.6,55.0,3692
28462,0.36,4,1,5,60.4,58.0,677
28463,0.72,2,2,5,62.2,56.0,2956
28464,1.28,3,4,2,59.9,59.0,6701
28465,1.22,2,3,6,61.1,56.0,10888
28466,0.36,2,3,1,61.5,56.0,985
28467,0.3,3,5,7,61.0,60.0,526
28468,0.59,4,0,5,62.9,56.7,2200
28469,0.71,2,6,5,61.5,59.0,2047
28470,0.78,2,0,3,61.3,56.0,2722
28471,0.31,3,5,5,60.8,60.0,558
28472,0.41,4,4,7,62.0,56.0,873
28473,0.32,2,5,5,60.3,56.0,449
28474,0.3,2,1,6,60.6,57.0,956
28475,0.35,3,6,4,62.2,58.0,460
28476,1.32,3,5,2,62.3,58.0,6171
28477,0.41,1,2,2,63.3,57.0,755
28478,0.5,3,0,2,62.5,58.0,1279
28479,0.82,3,1,3,62.0,59.0,2593
28480,0.55,2,1,7,61.4,56.0,2499
28481,0.41,4,0,5,62.1,53.0,912
28482,1.51,3,3,2,62.6,58.0,11255
28483,0.34,3,5,2,61.8,57.0,574
28484,0.58,2,5,6,62.3,53.0,1580
28485,0.4,2,3,6,61.2,56.0,1043
28486,0.31,1,0,3,63.6,54.0,462
28487,0.3,2,0,4,62.0,54.0,661
28488,2.04,3,5,0,61.1,61.0,7403
28489,0.71,2,0,4,62.5,57.0,3090
28490,1.0,1,2,3,64.1,58.0,3799
28491,0.72,1,2,2,64.0,61.0,2563
28492,0.31,2,3,7,61.7,57.0,671
28493,0.83,4,0,1,59.7,53.0,7889
28494,2.0,1,3,0,63.9,58.0,6854
28495,0.7,4,0,7,62.8,60.0,4022
28496,0.31,4,3,5,60.7,61.0,544
28497,0.33,2,1,4,61.5,54.0,806
28498,0.37,3,3,2,62.1,60.0,708
28499,0.34,3,0,5,59.3,58.0,805
28500,0.46,2,2,2,61.6,54.0,983
28501,0.31,3,5,7,61.6,59.0,698
28502,0.53,3,1,3,59.9,58.0,984
28503,0.3,1,6,4,63.4,57.0,394
28504,0.9,2,5,3,62.0,56.0,2948
28505,1.5,3,3,2,61.2,58.0,9645
28506,0.37,4,0,6,62.3,54.0,1108
28507,0.32,2,3,6,61.8,54.0,814
28508,0.32,2,3,3,62.5,55.0,540
28509,0.58,4,6,5,59.5,62.0,1147
28510,0.27,4,1,6,62.4,55.0,591
28511,0.24,2,5,7,61.5,56.0,523
28512,1.27,2,3,7,62.4,53.3,10342
28513,0.3,1,2,1,64.3,53.0,780
28514,0.27,3,1,7,59.0,59.0,799
28515,0.32,2,0,6,61.8,56.0,910
28516,0.35,3,0,2,60.2,57.0,827
28517,1.75,2,3,5,62.6,56.0,16783
28518,0.57,2,2,5,62.3,55.0,1637
28519,1.09,3,3,5,60.9,56.0,6504
28520,0.33,4,5,7,61.6,57.0,552
28521,0.43,3,0,2,61.0,58.0,774
28522,0.55,2,3,7,60.5,56.0,1948
28523,1.01,3,3,5,60.7,60.0,5864
28524,0.7,3,1,3,61.8,60.0,2342
28525,0.7,4,4,2,62.1,59.0,2213
28526,0.7,2,5,2,62.6,56.0,2187
28527,0.71,4,2,5,62.2,56.0,2662
28528,0.43,2,3,1,61.7,57.0,1286
28529,0.41,2,2,5,60.0,56.0,863
28530,1.5,1,4,3,63.8,57.0,5416
28531,0.57,2,2,7,60.2,57.0,2321
28532,0.8,4,3,3,62.0,55.0,2915
28533,0.51,1,4,2,63.7,56.0,1119
28534,0.39,3,3,7,60.7,61.0,1024
28535,0.37,2,6,4,62.4,55.0,487
28536,1.03,2,0,3,61.2,57.0,4764
28537,0.73,2,0,3,62.4,56.0,2683
28538,0.3,2,2,2,61.2,55.0,609
28539,0.41,1,1,2,63.6,58.0,904
28540,0.4,1,1,2,63.9,58.0,687
28541,1.01,3,0,3,61.7,59.0,4072
28542,0.34,2,1,2,61.7,56.0,596
28543,0.32,4,0,6,61.9,54.0,983
28544,1.05,1,0,3,60.0,63.0,4560
28545,0.34,3,0,5,59.3,59.0,687
28546,0.51,4,6,2,61.7,56.0,872
28547,0.3,4,3,5,61.4,54.0,526
28548,1.56,2,4,3,62.4,55.0,9081
28549,1.13,2,3,2,62.0,55.0,6133
28550,0.44,2,4,2,61.9,56.0,1069
28551,1.03,1,3,3,63.9,60.0,3466
28552,1.06,2,1,2,59.6,54.0,5250
28553,0.26,2,2,6,62.4,56.0,599
28554,0.82,4,3,4,63.3,56.0,3460
28555,0.54,2,0,5,61.8,56.0,2041
28556,1.09,3,5,5,63.0,56.0,4519
28557,1.3,3,5,5,60.1,58.0,6442
28558,0.51,3,0,2,61.6,58.0,1687
28559,0.72,2,4,4,61.1,57.0,2961
28560,0.23,2,2,7,62.3,56.0,530
28561,0.33,1,0,3,63.3,53.0,492
28562,0.41,1,0,5,63.4,54.0,873
28563,0.66,2,6,5,62.1,55.0,1316
28564,0.3,2,1,2,62.9,57.0,675
28565,0.51,2,6,4,61.6,54.0,988
28566,0.31,2,3,5,61.7,57.0,544
28567,0.51,1,2,2,63.8,56.0,1220
28568,1.0,1,3,2,63.9,60.0,4824
28569,1.03,4,0,3,60.9,57.0,4545
28570,0.33,3,5,4,62.7,58.0,668
28571,0.72,2,1,2,61.2,56.0,2642
28572,0.73,2,2,7,62.2,54.0,3193
28573,0.3,2,5,4,62.5,57.0,608
28574,0.34,2,0,5,60.8,57.0,1033
28575,0.71,3,1,5,62.4,60.0,2613
28576,0.58,3,1,4,62.2,58.0,2297
28577,1.01,3,4,0,58.1,59.0,3167
28578,0.31,2,1,7,62.0,54.0,791
28579,1.13,4,5,4,61.7,54.0,5220
28580,0.53,3,3,5,60.7,59.0,1607
28581,2.02,3,4,2,62.2,59.0,14574
28582,0.31,3,6,2,59.4,62.0,453
28583,1.4,2,2,6,61.9,57.0,16808
28584,0.32,4,2,5,63.0,57.0,602
28585,0.34,2,0,1,62.1,57.0,2287
28586,1.01,4,1,3,63.5,55.0,4363
28587,0.31,3,3,5,61.2,58.0,544
28588,1.29,3,4,5,62.4,57.0,6987
28589,1.18,3,4,3,61.6,57.0,4956
28590,1.22,2,3,4,62.5,57.0,8608
28591,1.09,2,2,3,61.2,57.0,4981
28592,0.9,1,2,5,59.8,61.0,4253
28593,1.1,4,5,3,62.6,59.0,4192
28594,1.01,3,2,4,61.4,60.0,7792
28595,0.32,4,4,4,61.7,58.0,561
28596,1.14,2,3,3,62.3,56.0,6346
28597,0.92,4,2,3,62.1,59.0,3854
28598,0.36,2,2,2,59.7,57.0,644
28599,1.0,3,1,2,62.7,61.0,5027
28600,0.73,4,4,4,61.6,59.0,2641
28601,0.35,2,0,4,61.0,56.0,1065
28602,0.34,3,5,5,62.1,57.0,612
28603,1.2,4,3,4,62.5,57.0,8150
28604,0.41,2,0,5,62.4,54.0,1007
28605,1.06,3,2,3,62.4,58.0,4372
28606,0.51,2,1,2,62.0,55.0,1343
28607,1.04,4,3,4,63.1,57.0,6669
28608,0.91,3,0,2,63.0,59.0,4352
28609,0.31,2,2,1,62.3,57.0,874
28610,0.33,3,4,4,62.1,59.0,579
28611,0.39,2,1,5,61.4,55.0,734
28612,0.41,2,0,4,62.9,57.0,1230
28613,1.02,1,3,6,63.6,58.0,7861
28614,0.7,4,5,2,61.6,63.0,1856
28615,0.32,3,4,5,61.7,59.0,505
28616,0.35,2,3,1,62.0,54.0,1001
28617,1.0,3,2,2,61.6,61.0,5292
28618,0.37,4,4,5,59.5,61.0,584
28619,0.52,4,4,4,62.2,55.0,1659
28620,0.34,2,2,7,61.5,56.0,773
28621,0.31,2,3,5,62.2,56.0,698
28622,0.9,4,0,2,61.5,58.0,4381
28623,0.41,3,1,4,60.4,58.0,1153
28624,2.04,1,6,5,59.6,56.0,13550
28625,1.09,2,3,5,62.3,57.0,6480
28626,0.3,4,1,7,63.2,59.0,878
28627,1.52,0,4,2,64.6,55.0,7433
28628,0.81,2,2,2,61.5,57.0,3422
28629,0.52,4,1,5,62.5,56.0,1689
28630,1.01,1,0,5,60.1,64.0,5986
28631,1.0,1,3,2,62.2,65.0,3965
28632,0.73,2,5,4,62.1,54.0,2167
28633,0.51,2,5,2,62.5,57.0,1023
28634,1.5,3,3,5,61.2,61.0,12308
28635,1.51,2,3,4,60.6,57.0,14375
28636,1.57,3,0,3,62.9,61.0,9875
28637,0.26,2,4,7,61.8,55.7,478
28638,0.32,2,3,6,61.1,55.0,814
28639,0.3,2,2,4,62.3,54.0,615
28640,0.33,3,3,4,61.3,58.0,854
28641,1.02,3,0,5,59.8,61.0,6909
28642,0.52,4,2,2,61.3,56.0,1261
28643,1.21,2,4,2,61.8,55.0,6727
28644,0.74,3,0,4,62.7,56.0,3365
28645,0.51,2,3,5,62.0,56.0,1443
28646,0.3,3,3,4,62.4,58.0,776
28647,0.32,2,5,5,63.0,56.0,576
28648,1.5,4,1,2,58.6,62.0,10626
28649,0.31,3,0,2,60.9,60.0,732
28650,1.15,3,4,3,61.6,60.0,4830
28651,0.51,2,1,2,60.8,57.0,1437
28652,1.0,4,1,5,62.9,57.0,7607
28653,0.31,1,0,2,63.7,54.0,732
28654,1.63,3,5,5,61.0,60.0,10479
28655,0.33,3,1,4,61.5,59.0,781
28656,0.72,3,1,5,62.4,59.0,2822
28657,0.33,2,4,2,60.6,56.0,564
28658,1.04,2,5,2,61.4,55.0,4423
28659,0.61,2,3,7,62.4,53.8,2331
28660,0.35,4,2,3,61.2,55.0,494
28661,1.11,2,3,5,62.0,56.0,7472
28662,0.38,3,6,7,60.5,59.0,778
28663,1.71,2,4,2,61.4,57.0,12416
28664,0.42,4,2,2,63.1,56.0,717
28665,0.31,1,3,6,57.5,62.0,849
28666,0.42,3,2,2,62.9,57.0,992
28667,1.0,2,0,2,60.5,57.0,5775
28668,1.24,4,5,2,60.0,59.0,5584
28669,0.95,4,5,2,61.0,61.0,3544
28670,0.72,1,1,5,60.8,62.0,3140
28671,0.38,2,5,2,62.3,56.0,581
28672,0.72,3,0,2,62.7,59.0,2757
28673,0.32,3,4,4,60.2,58.0,720
28674,2.01,4,4,3,63.2,59.0,12229
28675,0.61,2,0,2,62.1,55.0,1752
28676,1.16,2,3,3,61.9,56.0,4969
28677,1.05,2,1,5,61.7,55.0,9624
28678,1.19,3,5,3,61.6,56.0,4438
28679,0.31,2,0,2,61.9,57.0,548
28680,0.42,2,1,5,62.1,56.0,958
28681,0.41,2,0,5,61.9,56.0,1007
28682,0.33,2,3,1,61.8,55.0,984
28683,0.71,2,4,3,62.1,57.0,2122
28684,0.41,2,1,2,61.2,55.0,824
28685,0.7,1,4,2,63.3,60.0,2029
28686,1.01,4,1,2,62.3,56.0,5339
28687,2.01,2,5,2,61.4,57.0,16562
28688,1.5,3,5,5,58.4,61.0,8820
28689,0.52,1,3,2,64.3,61.0,1147
28690,0.37,3,2,5,61.2,58.0,957
28691,1.05,3,0,2,61.6,61.0,5351
28692,1.01,4,2,3,62.2,58.0,4121
28693,0.32,2,5,1,61.4,57.0,655
28694,1.09,4,3,4,59.9,56.0,7992
28695,2.12,2,5,3,61.0,57.0,15647
28696,1.01,3,4,3,60.9,59.0,3394
28697,0.8,2,2,3,61.8,56.0,2564
28698,1.3,3,2,4,62.5,58.0,11392
28699,0.5,0,1,3,58.0,67.0,851
28700,0.4,3,1,2,62.6,59.0,737
28701,0.39,3,4,3,61.2,58.0,468
28702,1.09,4,4,2,60.6,60.0,5131
28703,0.3,2,3,7,61.5,56.0,878
28704,0.9,3,3,4,62.7,58.0,4579
28705,0.33,3,1,2,59.1,58.0,743
28706,0.33,4,2,6,62.0,56.0,859
28707,1.06,2,1,4,62.1,57.0,8567
28708,0.35,3,4,7,62.7,58.0,906
28709,0.39,3,4,2,62.0,60.0,650
28710,1.2,2,4,3,62.3,57.0,5040
28711,0.32,4,1,2,62.2,58.0,561
28712,0.7,0,6,5,67.4,58.0,1896
28713,0.42,3,1,5,62.8,59.0,1024
28714,1.07,4,4,5,61.3,58.0,5820
28715,1.23,2,3,7,60.8,57.0,10646
28716,1.53,3,3,5,59.4,59.0,13077
28717,1.0,1,4,3,63.7,58.0,3472
28718,0.31,2,3,5,61.4,57.0,698
28719,0.9,4,5,3,63.5,56.0,2826
28720,0.8,0,3,0,64.5,57.0,1715
28721,0.3,2,1,5,61.4,56.0,621
28722,0.42,4,0,4,60.6,58.0,1009
28723,0.7,2,3,3,62.7,57.0,2177
28724,0.38,2,5,4,61.5,56.0,874
28725,0.73,2,0,5,61.4,56.0,3467
28726,1.0,3,2,6,62.6,58.0,8736
28727,0.28,2,0,6,61.7,57.0,608
28728,0.33,3,3,7,61.9,58.0,965
28729,0.32,2,5,3,61.9,56.0,391
28730,1.04,4,0,2,63.4,55.0,5557
28731,0.32,2,4,5,63.0,57.0,648
28732,0.49,3,4,3,59.9,59.0,1011
28733,0.7,4,2,2,61.9,58.0,2900
28734,0.77,3,2,4,60.9,60.0,2859
28735,0.3,2,3,5,61.3,56.0,526
28736,1.01,3,4,2,62.3,58.0,4513
28737,1.01,2,3,4,62.9,57.0,6176
28738,0.71,4,1,3,63.3,57.0,2225
28739,0.76,2,4,5,62.7,57.0,2692
28740,1.7,3,3,5,59.0,58.0,15797
28741,0.92,2,4,2,60.5,57.0,4325
28742,0.46,2,2,3,61.5,54.0,758
28743,0.51,2,2,6,62.0,57.0,2812
28744,0.76,4,1,3,60.8,60.0,2831
28745,0.82,1,6,2,57.4,59.0,2033
28746,0.7,1,0,7,63.6,57.0,3312
28747,0.38,4,3,6,61.3,57.0,995
28748,0.33,2,0,5,62.1,54.0,1002
28749,0.91,3,0,3,61.5,56.0,4051
28750,1.01,3,2,3,62.4,58.0,4497
28751,2.48,0,5,3,56.7,66.0,15030
28752,0.3,1,5,6,63.8,56.0,709
28753,0.7,3,3,7,62.9,59.0,2874
28754,1.82,2,2,2,61.8,58.0,15802
28755,0.74,4,2,3,63.2,58.0,2042
28756,1.0,4,3,5,62.4,58.0,6449
28757,0.51,2,3,4,61.3,55.7,1595
28758,0.24,2,2,4,62.0,56.0,536
28759,0.91,4,2,2,63.1,60.0,4188
28760,1.51,4,1,3,62.8,59.0,9058
28761,0.5,0,0,2,65.1,58.0,1323
28762,0.79,4,0,3,63.2,57.0,3081
28763,1.72,3,4,5,61.3,59.0,13609
28764,1.3,2,0,2,61.8,56.0,9242
28765,1.56,1,2,3,57.5,58.0,9784
28766,1.09,3,0,3,61.3,58.0,5042
28767,0.53,2,1,5,61.8,56.0,1676
28768,0.42,2,4,5,62.1,54.0,760
28769,0.7,4,3,3,63.4,57.0,1715
28770,0.25,2,3,4,62.3,54.0,438
28771,1.02,3,4,2,61.2,57.0,4819
28772,1.01,3,2,5,63.0,58.0,6097
28773,0.4,4,1,5,64.0,52.0,925
28774,0.36,2,0,2,62.1,56.0,851
28775,0.54,3,0,5,62.2,56.0,2009
28776,0.3,2,4,7,61.2,57.0,776
28777,1.0,1,2,3,59.4,64.0,3259
28778,0.34,3,1,2,60.3,57.0,765
28779,0.5,1,0,2,64.1,56.0,1235
28780,1.08,3,3,5,59.4,59.0,6532
28781,1.0,2,2,5,62.0,55.0,5844
28782,0.72,3,0,2,63.0,57.0,2567
28783,0.36,3,2,5,60.5,59.0,726
28784,0.34,3,3,5,61.6,58.0,765
28785,0.71,4,3,4,62.0,53.0,3425
28786,0.41,2,0,3,61.0,56.0,876
28787,1.73,3,3,7,62.6,55.0,18377
28788,1.07,2,3,1,61.5,57.0,9361
28789,0.61,2,0,2,62.0,55.0,2029
28790,0.3,3,1,2,61.9,58.0,675
28791,0.41,2,0,2,60.3,57.0,791
28792,0.51,3,0,5,60.5,60.0,1882
28793,0.74,2,0,2,61.5,56.0,2987
28794,0.55,2,1,4,62.2,55.0,1975
28795,0.78,2,3,3,62.1,54.0,2561
28796,2.11,4,0,3,60.9,60.0,18407
28797,1.0,3,1,3,62.0,59.0,4077
28798,1.25,3,5,4,59.4,60.0,5331
28799,0.31,2,4,2,62.4,55.0,464
28800,0.31,3,5,5,60.7,61.0,558
28801,0.3,4,0,2,61.0,61.0,552
28802,0.5,3,4,6,62.5,58.0,1838
28803,0.9,1,3,2,63.1,59.0,3734
28804,1.0,1,0,2,58.5,64.0,5331
28805,0.32,2,3,5,61.8,57.0,561
28806,1.2,3,4,7,60.0,60.0,5174
28807,0.33,3,0,6,61.8,58.0,1207
28808,0.53,2,0,2,62.0,57.0,1683
28809,0.37,1,0,2,63.7,55.0,874
28810,1.0,0,1,3,65.2,59.0,4516
28811,0.27,2,2,4,61.7,57.0,577
28812,0.32,2,2,3,62.6,56.0,540
28813,1.58,3,2,3,62.3,60.0,9290
28814,1.07,3,0,2,60.2,55.0,6112
28815,0.97,3,2,7,58.1,60.0,6768
28816,0.3,2,3,6,62.2,57.0,789
28817,1.3,1,6,5,63.6,59.0,5175
28818,1.0,4,1,3,62.5,59.0,4308
28819,0.4,1,3,3,63.4,59.0,596
28820,0.4,2,0,5,61.3,56.0,1050
28821,0.65,3,0,7,59.9,58.0,3003
28822,0.5,0,2,0,68.4,54.0,613
28823,1.05,2,4,2,60.8,56.0,5704
28824,1.01,4,2,3,63.4,60.0,3563
28825,0.54,4,3,6,60.7,56.0,2123
28826,0.95,4,1,2,62.8,59.0,4711
28827,0.76,4,1,5,61.0,58.0,3111
28828,1.01,4,1,2,62.9,60.0,5499
28829,0.41,2,3,4,59.8,57.0,899
28830,1.1,3,4,3,62.8,55.0,4004
28831,1.06,3,2,7,61.8,58.0,9082
28832,1.01,3,3,3,61.1,58.0,4038
28833,1.21,2,3,4,62.6,56.0,8616
28834,1.7,4,5,5,63.0,58.0,10935
28835,0.6,1,1,2,62.7,60.1,1863
28836,0.53,2,2,3,61.7,56.0,1142
28837,0.99,0,6,2,58.0,67.0,2949
28838,0.33,3,1,5,62.0,59.0,723
28839,0.53,2,0,2,61.7,56.0,1631
28840,0.9,1,2,5,63.6,59.0,4234
28841,0.59,2,4,7,61.8,56.0,1834
28842,0.53,2,4,4,61.6,55.0,1678
28843,1.01,3,6,3,61.7,58.0,3499
28844,0.3,3,0,7,62.4,58.0,752
28845,1.0,2,4,0,61.3,57.0,3080
28846,1.12,3,5,5,61.9,58.0,5119
28847,1.5,3,1,3,62.7,59.0,8316
28848,0.25,2,3,4,62.7,54.0,438
28849,0.51,2,0,7,62.0,55.0,2145
28850,0.23,4,1,7,61.3,57.0,505
28851,0.64,1,2,0,57.3,64.0,1140
28852,1.03,2,2,3,62.4,57.0,3807
28853,0.54,4,1,2,60.2,58.0,1358
28854,0.5,4,0,5,63.3,58.0,1602
28855,1.02,2,0,2,62.2,56.0,6340
28856,2.57,3,0,3,58.9,58.0,17924
28857,0.33,2,4,1,61.8,55.2,806
28858,0.52,3,3,5,61.0,60.0,1577
28859,0.8,4,4,6,62.9,58.0,4468
28860,0.57,2,1,5,61.8,55.0,1949
28861,1.5,1,5,2,64.2,56.0,7207
28862,0.33,2,0,2,62.8,55.0,780
28863,1.14,3,0,2,60.5,59.0,5809
28864,1.05,2,0,3,62.1,56.0,5156
28865,2.05,2,4,5,61.6,57.0,18659
28866,0.34,2,3,7,62.1,55.0,775
28867,0.91,1,0,2,64.0,59.0,3357
28868,0.31,4,3,6,62.1,59.0,816
28869,1.51,1,6,2,63.5,58.0,6851
28870,2.09,3,3,3,59.8,59.0,14024
28871,1.16,3,5,2,61.5,57.0,5002
28872,0.7,3,0,5,60.9,57.0,2909
28873,0.3,1,1,6,61.5,62.0,702
28874,1.53,3,4,5,59.3,59.0,10224
28875,0.56,2,2,5,60.0,57.0,1739
28876,0.3,2,1,7,61.6,58.0,766
28877,1.64,1,3,3,63.8,58.0,7154
28878,0.33,2,3,7,61.7,55.0,965
28879,1.02,4,1,2,63.2,61.0,5278
28880,0.4,2,4,1,61.9,55.0,1074
28881,0.31,4,1,2,63.4,55.0,651
28882,1.02,3,3,5,62.1,58.0,6397
28883,1.71,4,4,7,61.2,62.0,14893
28884,0.3,2,4,4,62.5,56.0,526
28885,1.2,1,3,3,63.1,57.0,4847
28886,0.71,4,1,6,57.9,61.0,3907
28887,0.7,2,5,4,63.0,54.0,2142
28888,1.28,4,2,7,62.0,57.0,11602
28889,0.27,2,1,6,62.3,56.0,622
28890,0.23,2,2,7,61.6,54.0,650
28891,0.43,4,1,3,61.8,60.0,688
28892,0.71,3,2,3,60.2,60.0,2137
28893,1.02,1,3,4,64.3,57.0,5951
28894,0.55,2,1,4,61.6,55.0,1940
28895,1.56,4,2,2,61.0,58.0,12207
28896,2.0,4,1,3,60.5,60.0,16064
28897,0.9,1,1,3,63.0,58.0,3736
28898,1.71,2,3,4,61.4,57.0,17204
28899,0.93,4,2,2,59.8,58.0,4256
28900,1.04,2,4,2,62.5,57.0,4648
28901,1.11,2,1,3,62.8,55.0,5004
28902,0.32,3,2,5,59.7,59.0,645
28903,0.76,0,0,3,55.5,69.0,2518
28904,1.2,4,5,6,62.6,56.0,7080
28905,0.44,4,3,2,60.3,58.0,786
28906,0.71,2,2,3,62.2,56.0,2173
28907,0.33,2,0,5,62.1,56.0,781
28908,0.92,1,4,5,63.4,57.0,4247
28909,1.52,2,3,2,60.7,57.0,9530
28910,0.27,2,0,6,62.2,56.0,799
28911,0.52,2,0,7,62.0,56.0,2426
28912,0.72,2,2,7,60.9,56.0,3780
28913,0.23,4,1,4,60.4,62.0,378
28914,0.3,1,0,6,63.3,61.0,825
28915,0.55,3,2,4,61.0,59.0,1755
28916,0.71,2,0,2,60.8,57.0,3502
28917,0.7,4,5,4,62.4,56.0,2398
28918,0.9,1,4,6,64.3,59.0,4381
28919,1.78,3,4,4,60.2,59.0,15601
28920,0.71,3,4,5,62.2,59.0,2352
28921,1.19,1,5,2,63.7,57.2,5236
28922,0.3,3,1,3,58.8,60.0,504
28923,0.33,3,4,1,61.8,60.0,1114
28924,0.33,2,1,2,61.6,55.0,702
28925,1.09,2,5,4,62.7,54.0,5401
28926,0.71,3,0,2,59.2,62.0,2547
28927,0.43,2,0,4,62.1,55.0,1264
28928,1.04,2,3,3,62.4,54.0,5044
28929,0.51,3,2,7,60.5,59.0,2093
28930,0.3,4,0,5,62.6,61.0,710
28931,0.91,2,3,3,61.6,56.0,3985
28932,0.31,3,4,7,62.6,60.0,625
28933,0.38,3,0,2,62.2,58.0,941
28934,0.7,2,3,2,62.2,56.0,2352
28935,0.51,2,3,6,62.6,57.0,2111
28936,2.24,3,4,3,61.8,58.0,10913
28937,1.07,2,3,4,62.0,56.0,7198
28938,0.3,4,3,6,61.1,57.0,680
28939,0.39,2,4,3,61.5,57.0,558
28940,1.5,1,1,3,61.5,65.0,6300
28941,0.52,3,3,2,60.6,61.0,1249
28942,0.3,1,5,2,63.3,59.0,394
28943,1.2,3,5,5,62.6,58.0,5699
28944,0.96,4,4,5,61.2,57.0,4136
28945,1.5,4,4,7,62.9,59.0,11748
28946,0.39,3,0,7,61.1,60.0,1290
28947,1.7,1,3,4,63.9,58.0,14787
28948,1.5,4,5,2,63.1,54.0,8408
28949,0.55,2,2,5,62.1,55.0,1871
28950,0.33,3,3,7,61.7,59.0,965
28951,0.7,3,1,2,61.3,58.0,2386
28952,1.25,1,2,3,59.0,61.0,6032
28953,1.0,4,5,2,63.1,58.0,4149
28954,1.01,3,3,3,59.4,60.0,4022
28955,0.41,3,1,4,62.8,58.0,1153
28956,0.51,3,3,7,61.7,58.0,1875
28957,0.75,4,4,3,62.2,58.0,2093
28958,1.06,4,1,3,61.7,62.0,4570
28959,0.71,2,1,3,59.3,56.0,2388
28960,0.82,2,0,3,62.1,57.0,3357
28961,1.53,4,2,2,58.5,59.0,11713
28962,1.24,2,4,2,62.3,54.0,6867
28963,0.91,4,5,2,63.5,57.0,2852
28964,0.23,4,2,5,63.4,56.0,402
28965,1.58,4,2,5,59.9,61.0,14308
28966,0.3,3,4,6,62.7,59.0,878
28967,0.41,2,6,5,61.7,55.0,613
28968,0.37,2,1,5,61.9,53.0,1041
28969,1.0,4,2,2,61.4,62.0,4851
28970,0.7,1,2,3,60.6,61.0,2109
28971,0.59,2,3,5,61.7,55.0,2159
28972,0.43,2,4,7,62.3,55.0,943
28973,1.29,4,4,3,63.8,57.0,5601
28974,1.1,2,4,2,61.5,56.0,6844
28975,0.8,0,4,5,65.3,58.0,2686
28976,1.51,3,2,5,61.6,58.0,14817
28977,1.21,1,3,5,63.7,59.0,6906
28978,1.12,2,3,0,60.3,57.0,3945
28979,1.02,2,5,3,62.7,57.0,3913
28980,1.12,2,4,5,61.8,55.0,6222
28981,0.7,2,5,2,62.8,56.0,2417
28982,1.57,2,5,4,62.3,57.0,10209
28983,0.54,4,5,3,62.9,57.0,1105
28984,0.38,2,5,4,62.4,54.4,703
28985,0.58,2,6,5,60.9,57.0,1324
28986,0.3,3,3,7,62.9,55.0,878
28987,0.4,3,3,6,60.9,57.0,1200
28988,0.49,3,0,7,58.8,60.0,1940
28989,2.17,2,5,2,60.7,57.0,17747
28990,1.35,2,6,2,62.3,57.0,6281
28991,0.3,1,4,3,63.2,55.0,378
28992,0.53,4,1,3,63.0,57.0,1174
28993,1.07,3,4,4,60.5,61.0,4494
28994,0.36,3,0,5,60.5,58.0,852
28995,0.74,2,5,4,62.1,56.0,2440
28996,0.7,2,0,5,62.7,57.0,3448
28997,1.05,3,6,4,62.7,61.0,3822
28998,1.22,2,3,7,62.3,56.0,10038
28999,0.39,3,3,6,59.9,59.0,1095
29000,1.25,3,6,3,61.5,57.0,4690
29001,0.71,4,3,2,61.7,59.0,2448
